,long,lat,NAME,FOLDERPATH,SYMBOLID,LatRound4,LongRound4,LatLong4,nearest_block,nearest_road
527,103.83984014271799,1.32991131260745,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3299,103.8398,"1.3299,103.8398",174,LORONG 1 TOA PAYOH
528,103.839589044623,1.33014968838951,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3301,103.8396,"1.3301,103.8396",174,LORONG 1 TOA PAYOH
529,103.86034418698999,1.33053382565029,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3305,103.8603,"1.3305,103.8603",195,KIM KEAT AVENUE
530,103.84749439385901,1.3298603990005,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3299,103.8475,"1.3299,103.8475",159,LORONG 1 TOA PAYOH
531,103.846108796334,1.3310001094346298,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.331,103.8461,"1.331,103.8461",159,LORONG 1 TOA PAYOH
532,103.85865188635,1.3294652276310301,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3295,103.8587,"1.3295,103.8587",195,KIM KEAT AVENUE
533,103.86009227765301,1.3304404283621398,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3304,103.8601,"1.3304,103.8601",195,KIM KEAT AVENUE
534,103.86034418698999,1.33053382565029,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3305,103.8603,"1.3305,103.8603",195,KIM KEAT AVENUE
535,103.86028329630501,1.33061208821374,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3306,103.8603,"1.3306,103.8603",265,KIM KEAT AVENUE
536,103.86028329630501,1.33061208821374,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3306,103.8603,"1.3306,103.8603",265,KIM KEAT AVENUE
537,103.866488446975,1.3291238831843402,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3291,103.8665,"1.3291,103.8665",146,POTONG PASIR AVENUE 1
538,103.86185290121901,1.33314432440048,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3331,103.8619,"1.3331,103.8619",119,POTONG PASIR AVENUE 1
539,103.86185290121901,1.33314432440048,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3331,103.8619,"1.3331,103.8619",119,POTONG PASIR AVENUE 1
540,103.81539740179599,1.33074066556099,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3307,103.8154,"1.3307,103.8154",,
541,103.674909784721,1.33098451278225,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.331,103.6749,"1.331,103.6749",,
542,103.676176843422,1.3304640205626699,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3305,103.6762,"1.3305,103.6762",,
543,103.675999880012,1.33397362769621,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.334,103.676,"1.334,103.676",,
544,103.91851413212099,1.3346467818415,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3346,103.9185,"1.3346,103.9185",708,BEDOK NORTH ROAD
545,103.76448838308201,1.33249461114725,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3325,103.7645,"1.3325,103.7645",,
546,103.76448838308201,1.33249461114725,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3325,103.7645,"1.3325,103.7645",,
547,103.920066410438,1.33258350056737,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3326,103.9201,"1.3326,103.9201",613B,BEDOK RESERVOIR ROAD
548,103.76539382501,1.3321887407705,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3322,103.7654,"1.3322,103.7654",,
549,103.921825495746,1.33026629465819,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3303,103.9218,"1.3303,103.9218",542,BEDOK NORTH STREET 3
550,103.760196085999,1.3346404163069299,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3346,103.7602,"1.3346,103.7602",,
551,103.76448838308201,1.33249461114725,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3325,103.7645,"1.3325,103.7645",,
552,103.76458434593201,1.33305395026099,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3331,103.7646,"1.3331,103.7646",,
553,103.861776881878,1.33825534990805,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3383,103.8618,"1.3383,103.8618",115,POTONG PASIR AVENUE 1
554,103.81725747501801,1.33387282474085,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3339,103.8173,"1.3339,103.8173",,
555,103.81722894491999,1.33401280299785,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.334,103.8172,"1.334,103.8172",,
556,103.675600047366,1.33136811765965,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3314,103.6756,"1.3314,103.6756",,
557,103.815164143183,1.3336538688622699,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3337,103.8152,"1.3337,103.8152",,
558,103.759292359559,1.33420191102517,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3342,103.7593,"1.3342,103.7593",,
559,103.759696005108,1.3353033089982,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3353,103.7597,"1.3353,103.7597",,
560,103.934139192981,1.33495700609895,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.335,103.9341,"1.335,103.9341",761A,BEDOK RESERVOIR VIEW
561,103.933695589967,1.3345969042380301,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3346,103.9337,"1.3346,103.9337",761A,BEDOK RESERVOIR VIEW
562,103.932958211702,1.33565042796806,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3357,103.933,"1.3357,103.933",761A,BEDOK RESERVOIR VIEW
563,103.932958211702,1.33565042796806,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3357,103.933,"1.3357,103.933",761A,BEDOK RESERVOIR VIEW
564,103.933407837229,1.33608417561573,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3361,103.9334,"1.3361,103.9334",761,BEDOK RESERVOIR VIEW
565,103.759797629986,1.3355792135573799,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3356,103.7598,"1.3356,103.7598",,
566,103.76458434593201,1.33305395026099,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3331,103.7646,"1.3331,103.7646",,
567,103.777228552371,1.33857328682381,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3386,103.7772,"1.3386,103.7772",2,TOH YI DRIVE
568,103.759617040667,1.3358816119906,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3359,103.7596,"1.3359,103.7596",,
569,103.76014775964701,1.33652971223443,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3365,103.7601,"1.3365,103.7601",,
570,103.759617040667,1.3358816119906,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3359,103.7596,"1.3359,103.7596",,
571,103.759236279109,1.33626398898555,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3363,103.7592,"1.3363,103.7592",,
572,103.98030656116501,1.33755145996999,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3376,103.9803,"1.3376,103.9803",,
573,103.758551045228,1.33639646642522,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3364,103.7586,"1.3364,103.7586",,
574,103.805673117797,1.3383223913179199,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3383,103.8057,"1.3383,103.8057",,
575,103.861600516823,1.33978400635234,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3398,103.8616,"1.3398,103.8616",115,POTONG PASIR AVENUE 1
576,103.86152964000601,1.33928904401401,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3393,103.8615,"1.3393,103.8615",115,POTONG PASIR AVENUE 1
577,103.97114303735201,1.3394368009301298,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3394,103.9711,"1.3394,103.9711",,
578,103.980676494958,1.33907709100369,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3391,103.9807,"1.3391,103.9807",,
579,103.956055018703,1.35075826078116,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3508,103.9561,"1.3508,103.9561",319,TAMPINES STREET 33
580,103.957393131316,1.34826589197928,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3483,103.9574,"1.3483,103.9574",135,SIMEI STREET 1
581,103.96379193029301,1.35248304071757,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3525,103.9638,"1.3525,103.9638",348,TAMPINES STREET 33
582,103.964047915958,1.35264806207968,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3526,103.964,"1.3526,103.964",348,TAMPINES STREET 33
583,103.963794083297,1.35351007123126,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3535,103.9638,"1.3535,103.9638",349,TAMPINES STREET 33
584,103.728218114226,1.35260270741555,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3526,103.7282,"1.3526,103.7282",417,JURONG WEST STREET 42
585,103.69724432586,1.3548185524476,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3548,103.6972,"1.3548,103.6972",,
586,103.69852116159099,1.35531693581337,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3553,103.6985,"1.3553,103.6985",,
587,103.69715063437401,1.3555299615740901,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3555,103.6972,"1.3555,103.6972",,
588,103.698508625001,1.35458276057033,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3546,103.6985,"1.3546,103.6985",,
589,103.715917287372,1.35420656037361,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3542,103.7159,"1.3542,103.7159",548,JURONG WEST STREET 42
590,103.71744760439199,1.35594521086877,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3559,103.7174,"1.3559,103.7174",558,JURONG WEST STREET 42
591,103.72101880943899,1.3556440728376697,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3556,103.721,"1.3556,103.721",407,JURONG WEST STREET 42
592,103.69852116159099,1.35531693581337,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3553,103.6985,"1.3553,103.6985",,
593,103.71721193461599,1.35632163407446,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3563,103.7172,"1.3563,103.7172",558,JURONG WEST STREET 42
594,103.71253168470301,1.36770151559702,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3677,103.7125,"1.3677,103.7125",,
595,103.673290964274,1.33061818570176,PASIR LABA ROAD,Layers/Expressway_Sliproad,2,1.3306,103.6733,"1.3306,103.6733",,
596,103.93526989510099,1.3743367887060902,PASIR RIS DRIVE 12,Layers/Expressway_Sliproad,2,1.3743,103.9353,"1.3743,103.9353",773A,PASIR RIS STREET 71
597,103.947809934977,1.3669524972246998,PASIR RIS DRIVE 8,Layers/Expressway_Sliproad,2,1.367,103.9478,"1.367,103.9478",526A,PASIR RIS STREET 51
598,103.890427451098,1.32245832436533,PAYA LEBAR ROAD,Layers/Expressway_Sliproad,2,1.3225,103.8904,"1.3225,103.8904",83B,CIRCUIT ROAD
599,103.887572896027,1.32225405221053,PAYA LEBAR ROAD,Layers/Expressway_Sliproad,2,1.3223,103.8876,"1.3223,103.8876",93,PAYA LEBAR WAY
600,103.891644762657,1.32342782763094,PAYA LEBAR ROAD,Layers/Expressway_Sliproad,2,1.3234,103.8916,"1.3234,103.8916",82,CIRCUIT ROAD
601,103.894303922016,1.32382987613057,PAYA LEBAR ROAD,Layers/Expressway_Sliproad,2,1.3238,103.8943,"1.3238,103.8943",,
602,103.891644762657,1.32342782763094,PAYA LEBAR ROAD,Layers/Expressway_Sliproad,2,1.3234,103.8916,"1.3234,103.8916",82,CIRCUIT ROAD
603,103.73750874835,1.32709290210591,PENJURU ROAD,Layers/Expressway_Sliproad,2,1.3271,103.7375,"1.3271,103.7375",,
604,103.690212998945,1.34554086797238,PIONEER ROAD NORTH,Layers/Expressway_Sliproad,2,1.3455,103.6902,"1.3455,103.6902",944,JURONG WEST STREET 91
605,103.689020985204,1.3447819601616398,PIONEER ROAD NORTH,Layers/Expressway_Sliproad,2,1.3448,103.689,"1.3448,103.689",944,JURONG WEST STREET 91
606,103.690775983021,1.3466809964139899,PIONEER ROAD NORTH,Layers/Expressway_Sliproad,2,1.3467,103.6908,"1.3467,103.6908",850,JURONG WEST STREET 81
607,103.691906332786,1.3475496342478002,PIONEER ROAD NORTH,Layers/Expressway_Sliproad,2,1.3475,103.6919,"1.3475,103.6919",851,JURONG WEST STREET 81
608,103.690775983021,1.3466809964139899,PIONEER ROAD NORTH,Layers/Expressway_Sliproad,2,1.3467,103.6908,"1.3467,103.6908",850,JURONG WEST STREET 81
609,103.902925482423,1.3968090877821002,PUNGGOL ROAD,Layers/Expressway_Sliproad,2,1.3968,103.9029,"1.3968,103.9029",299A,COMPASSVALE STREET
610,103.902925482423,1.3968090877821002,PUNGGOL ROAD,Layers/Expressway_Sliproad,2,1.3968,103.9029,"1.3968,103.9029",299A,COMPASSVALE STREET
611,103.89890168600901,1.39882739079932,PUNGGOL ROAD,Layers/Expressway_Sliproad,2,1.3988,103.8989,"1.3988,103.8989",295A,COMPASSVALE CRESCENT
612,103.90625404466999,1.3950224182320201,PUNGGOL ROAD,Layers/Expressway_Sliproad,2,1.395,103.9063,"1.395,103.9063",119,EDGEFIELD PLAINS
613,103.904212721028,1.3969467573863998,PUNGGOL ROAD,Layers/Expressway_Sliproad,2,1.3969,103.9042,"1.3969,103.9042",103C,EDGEFIELD PLAINS
614,103.904212721028,1.3969467573863998,PUNGGOL ROAD,Layers/Expressway_Sliproad,2,1.3969,103.9042,"1.3969,103.9042",103C,EDGEFIELD PLAINS
615,103.896741466432,1.3992919587637702,PUNGGOL ROAD,Layers/Expressway_Sliproad,2,1.3993,103.8967,"1.3993,103.8967",287C,COMPASSVALE CRESCENT
616,103.896599921787,1.3997211364501798,PUNGGOL ROAD,Layers/Expressway_Sliproad,2,1.3997,103.8966,"1.3997,103.8966",287C,COMPASSVALE CRESCENT
617,103.89554647408701,1.3987407678243702,PUNGGOL ROAD,Layers/Expressway_Sliproad,2,1.3987,103.8955,"1.3987,103.8955",287A,COMPASSVALE CRESCENT
618,103.89578833159099,1.39942084182504,PUNGGOL ROAD,Layers/Expressway_Sliproad,2,1.3994,103.8958,"1.3994,103.8958",287B,COMPASSVALE CRESCENT
619,103.903783978105,1.39728151504358,PUNGGOL WAY,Layers/Expressway_Sliproad,2,1.3973,103.9038,"1.3973,103.9038",103C,EDGEFIELD PLAINS
620,103.90407752806999,1.39791389763558,PUNGGOL WAY,Layers/Expressway_Sliproad,2,1.3979,103.9041,"1.3979,103.9041",103B,EDGEFIELD PLAINS
621,103.90208225236,1.3978588173290198,PUNGGOL WAY,Layers/Expressway_Sliproad,2,1.3979,103.9021,"1.3979,103.9021",205A,PUNGGOL FIELD
622,103.90313673997801,1.3976187562232198,PUNGGOL WAY,Layers/Expressway_Sliproad,2,1.3976,103.9031,"1.3976,103.9031",204C,PUNGGOL FIELD
623,103.90002765079299,1.3990842641075,PUNGGOL WAY,Layers/Expressway_Sliproad,2,1.3991,103.9,"1.3991,103.9",210,PUNGGOL PLACE
624,103.819733695187,1.39377270418232,SELETAR EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3938,103.8197,"1.3938,103.8197",,
625,103.832264835123,1.3941942413307802,SELETAR EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3942,103.8323,"1.3942,103.8323",,
626,103.85730252081301,1.3956192201411297,SELETAR EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3956,103.8573,"1.3956,103.8573",,
627,103.81875753271,1.3933023928122699,SELETAR EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3933,103.8188,"1.3933,103.8188",,
628,103.818037159561,1.3948674716317,SELETAR EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3949,103.818,"1.3949,103.818",,
629,103.832947904683,1.39443302079636,SELETAR EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3944,103.8329,"1.3944,103.8329",,
630,103.83079324089,1.3962794143958202,SELETAR EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3963,103.8308,"1.3963,103.8308",,
631,103.833463462944,1.3945703928267101,SELETAR EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3946,103.8335,"1.3946,103.8335",,
632,103.83301642761299,1.39484543434862,SELETAR EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3948,103.833,"1.3948,103.833",,
633,103.81879624100401,1.39532056467851,SELETAR EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3953,103.8188,"1.3953,103.8188",,
634,103.832264835123,1.3941942413307802,SELETAR EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3942,103.8323,"1.3942,103.8323",,
635,103.818037159561,1.3948674716317,SELETAR EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3949,103.818,"1.3949,103.818",,
636,103.858132099305,1.3946343337593001,SELETAR EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3946,103.8581,"1.3946,103.8581",,
637,103.85481517960599,1.40402172455493,SELETAR EXPRESSWAY,Layers/Expressway_Sliproad,2,1.404,103.8548,"1.404,103.8548",,
638,103.94721694290399,1.3412006556003102,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3412,103.9472,"1.3412,103.9472",112,SIMEI STREET 1
639,103.946369888082,1.34007659936503,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3401,103.9464,"1.3401,103.9464",,
640,103.748144489199,1.34057815734716,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3406,103.7481,"1.3406,103.7481",275,TOH GUAN ROAD
641,103.94548751960801,1.34334904967998,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3433,103.9455,"1.3433,103.9455",136,TAMPINES STREET 11
642,103.806193512416,1.34046752966007,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3405,103.8062,"1.3405,103.8062",,
643,103.777868788107,1.3420356620821101,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.342,103.7779,"1.342,103.7779",,
644,103.778301592018,1.3414300328617499,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3414,103.7783,"1.3414,103.7783",,
645,103.778610357345,1.3422556618356498,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3423,103.7786,"1.3423,103.7786",,
646,103.946369888082,1.34007659936503,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3401,103.9464,"1.3401,103.9464",,
647,103.75142236556299,1.3402233596450102,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3402,103.7514,"1.3402,103.7514",,
648,103.69008322797501,1.3460686629352,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3461,103.6901,"1.3461,103.6901",944,JURONG WEST STREET 91
649,103.964151374902,1.3483354956438702,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3483,103.9642,"1.3483,103.9642",,
650,103.737858383124,1.34535095938333,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3454,103.7379,"1.3454,103.7379",255,JURONG EAST STREET 24
651,103.968843164669,1.3446285572354701,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3446,103.9688,"1.3446,103.9688",,
652,103.96855386658001,1.34547783073656,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3455,103.9686,"1.3455,103.9686",,
653,103.73681479505801,1.3450413744448702,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.345,103.7368,"1.345,103.7368",305,JURONG EAST STREET 32
654,103.736876651567,1.34660576965461,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3466,103.7369,"1.3466,103.7369",306,JURONG EAST STREET 32
655,103.69104488757601,1.3461698208928998,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3462,103.691,"1.3462,103.691",849,JURONG WEST STREET 81
656,103.690338935596,1.3466194107571101,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3466,103.6903,"1.3466,103.6903",849,JURONG WEST STREET 81
657,103.690816352702,1.34542526640872,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3454,103.6908,"1.3454,103.6908",948,JURONG WEST STREET 91
658,103.737779214167,1.3469083990198303,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3469,103.7378,"1.3469,103.7378",170,BUKIT BATOK WEST AVENUE 8
659,103.69104488757601,1.3461698208928998,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3462,103.691,"1.3462,103.691",849,JURONG WEST STREET 81
660,103.96839604223699,1.3452714469554,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3453,103.9684,"1.3453,103.9684",,
661,103.96329610936701,1.34774462068309,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3477,103.9633,"1.3477,103.9633",,
662,103.96362038371099,1.34878056721551,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3488,103.9636,"1.3488,103.9636",346,TAMPINES STREET 33
663,103.736876651567,1.34660576965461,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3466,103.7369,"1.3466,103.7369",306,JURONG EAST STREET 32
664,103.79048892072599,1.35090008830217,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3509,103.7905,"1.3509,103.7905",,
665,103.79367469896098,1.34807369162101,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3481,103.7937,"1.3481,103.7937",,
666,103.868712989779,1.32763036934174,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3276,103.8687,"1.3276,103.8687",,
667,103.826765629065,1.3240300539988898,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.324,103.8268,"1.324,103.8268",,
668,103.872177716828,1.3248564767378601,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3249,103.8722,"1.3249,103.8722",95,GEYLANG BAHRU
669,103.90671121597299,1.3259116259013501,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3259,103.9067,"1.3259,103.9067",329,UBI AVENUE 1
670,103.838352610163,1.3278617564425002,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3279,103.8384,"1.3279,103.8384",,
671,103.86832192396999,1.32689715695414,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3269,103.8683,"1.3269,103.8683",53,GEYLANG BAHRU
672,103.868614571265,1.32751653207558,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3275,103.8686,"1.3275,103.8686",,
673,103.827204422414,1.3273255588681798,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3273,103.8272,"1.3273,103.8272",,
674,103.868206219755,1.32779133627283,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3278,103.8682,"1.3278,103.8682",,
675,103.839178874872,1.32721942513782,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3272,103.8392,"1.3272,103.8392",,
676,103.83961436491998,1.32726141280745,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3273,103.8396,"1.3273,103.8396",,
677,103.868614571265,1.32751653207558,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3275,103.8686,"1.3275,103.8686",,
678,103.861924679076,1.3276233846775,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3276,103.8619,"1.3276,103.8619",116,JALAN TENTERAM
679,103.83957332242599,1.3297255351111599,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3297,103.8396,"1.3297,103.8396",174,LORONG 1 TOA PAYOH
680,103.844965462084,1.3298896485945801,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3299,103.845,"1.3299,103.845",161A,LORONG 1 TOA PAYOH
681,103.868712989779,1.32763036934174,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3276,103.8687,"1.3276,103.8687",,
682,103.87045662382098,1.3268684256406102,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3269,103.8705,"1.3269,103.8705",,
683,103.868990114947,1.3280144914118701,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.328,103.869,"1.328,103.869",,
684,103.87045662382098,1.3268684256406102,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3269,103.8705,"1.3269,103.8705",,
685,103.837688778272,1.3272625519518402,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3273,103.8377,"1.3273,103.8377",,
686,103.839285784837,1.32756272168294,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3276,103.8393,"1.3276,103.8393",,
687,103.868870032845,1.3281940746044298,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3282,103.8689,"1.3282,103.8689",,
688,103.86830904038601,1.32880727067825,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3288,103.8683,"1.3288,103.8683",146,POTONG PASIR AVENUE 1
689,103.868990114947,1.3280144914118701,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.328,103.869,"1.328,103.869",,
690,103.867990319833,1.3286533397118998,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3287,103.868,"1.3287,103.868",,
691,103.839729074128,1.3281968908668,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3282,103.8397,"1.3282,103.8397",,
692,103.841002956859,1.3280001146670901,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.328,103.841,"1.328,103.841",173,LORONG 1 TOA PAYOH
693,103.855165888944,1.33046068429959,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3305,103.8552,"1.3305,103.8552",241,KIM KEAT LINK
694,103.864741249654,1.4013000387568,SELETAR EXPRESSWAY,Layers/Expressway_Sliproad,2,1.4013,103.8647,"1.4013,103.8647",,
695,103.867934858851,1.4014834816751998,SELETAR EXPRESSWAY,Layers/Expressway_Sliproad,2,1.4015,103.8679,"1.4015,103.8679",,
696,103.86620023284,1.4015217921561,SELETAR EXPRESSWAY,Layers/Expressway_Sliproad,2,1.4015,103.8662,"1.4015,103.8662",,
697,103.86888490966601,1.40152366633231,SELETAR EXPRESSWAY,Layers/Expressway_Sliproad,2,1.4015,103.8689,"1.4015,103.8689",,
698,103.867934858851,1.4014834816751998,SELETAR EXPRESSWAY,Layers/Expressway_Sliproad,2,1.4015,103.8679,"1.4015,103.8679",,
