,lat,long,NAME,FOLDERPATH,SYMBOLID
193,103.770411068195,1.41011349478937,BUKIT TIMAH EXPRESSWAY,Layers/Expressway_Sliproad,2
194,103.77219280656,1.40992041484343,BUKIT TIMAH EXPRESSWAY,Layers/Expressway_Sliproad,2
195,103.772855761576,1.40993337642156,BUKIT TIMAH EXPRESSWAY,Layers/Expressway_Sliproad,2
196,103.772217932261,1.41028536595548,BUKIT TIMAH EXPRESSWAY,Layers/Expressway_Sliproad,2
197,103.770180930224,1.42069344763839,BUKIT TIMAH EXPRESSWAY,Layers/Expressway_Sliproad,2
198,103.772374086991,1.4206962516526,BUKIT TIMAH EXPRESSWAY,Layers/Expressway_Sliproad,2
199,103.775259802335,1.42463166835934,BUKIT TIMAH EXPRESSWAY,Layers/Expressway_Sliproad,2
200,103.8207130696,1.33581061603438,LORNIE HIGHWAY,Layers/Expressway,1
201,103.830087570648,1.34068522642971,LORNIE HIGHWAY,Layers/Expressway,1
202,103.8207130696,1.33581061603438,LORNIE HIGHWAY,Layers/Expressway,1
203,103.980676494958,1.33907709100369,EAST COAST PARKWAY,Layers/Expressway,1
204,103.86163042412,1.28612943087316,EAST COAST PARKWAY,Layers/Expressway,1
205,103.876391046163,1.29647364677785,KALLANG PAYA LEBAR EXPRESSWAY,Layers/Expressway,1
206,103.876391046163,1.29647364677785,KALLANG PAYA LEBAR EXPRESSWAY,Layers/Expressway,1
207,103.90610487061,1.36495228122189,KALLANG PAYA LEBAR EXPRESSWAY,Layers/Expressway,1
208,103.876150024721,1.29515224039529,KALLANG PAYA LEBAR EXPRESSWAY,Layers/Expressway,1
209,103.876351861169,1.29485126442294,KALLANG PAYA LEBAR EXPRESSWAY,Layers/Expressway,1
210,103.918056141304,1.38370827107959,KALLANG PAYA LEBAR EXPRESSWAY,Layers/Expressway,1
211,103.877871798051,1.29990360439606,KALLANG PAYA LEBAR EXPRESSWAY,Layers/Expressway,1
212,103.775741660211,1.39085422516696,KRANJI EXPRESSWAY,Layers/Expressway,1
213,103.703263709639,1.36090660089321,KRANJI EXPRESSWAY,Layers/Expressway,1
214,103.875997871632,1.2952000992381,MARINA COASTAL EXPRESSWAY,Layers/Expressway,1
215,103.849495890173,1.27304264622453,MARINA COASTAL EXPRESSWAY,Layers/Expressway,1
216,103.877011150912,1.30723617624527,NICOLL UNDERPASS,Layers/Expressway,1
217,103.666335518178,1.32704531328959,PAN ISLAND EXPRESSWAY,Layers/Expressway,1
218,103.666335518178,1.32704531328959,PAN ISLAND EXPRESSWAY,Layers/Expressway,1
219,103.663525970183,1.32278088319454,PAN ISLAND EXPRESSWAY,Layers/Expressway,1
